"cycle_id","measure_time","measurement_row_n","prefix24_estimate_n","distinct_target_ip_estimate_n","structured_path_nonempty_row_n","reached_target_row_n","responded_hop_sum","star_hop_sum","target_hash_xor","target_hash_sum","measurement_hash_xor","measurement_hash_sum"
202411181728,"2024-11-18 09:28:49.000000",170635,42802,170428,170635,22803,1153871,255968,7398860471255032538,17924744674807574408,9339873247532352664,3335954448670756244
202411181828,"2024-11-18 10:28:49.000000",170616,42802,170854,170616,22825,1157379,258617,681453329418590689,1807127751469073901,4235843853416511367,4519744004190880203
202411181928,"2024-11-18 11:28:49.000000",170540,42802,170153,170540,22613,1162818,258097,7710527999845675924,11939043918851226118,12159995184166597043,15698407089714086719
202411182028,"2024-11-18 12:28:49.000000",170445,42802,171145,170445,24434,1165500,265380,14574946975637491481,10988371505582731577,240352091345695806,3111349884413254322
202411182128,"2024-11-18 13:28:49.000000",170503,42802,170285,170503,24500,1171742,266644,10904520826736926175,15304059598690961561,13640902845401276953,17246977172489743867
202411182228,"2024-11-18 14:28:49.000000",170710,42802,170722,170710,24189,1176785,270084,11860641966836346830,3694478363767549778,6905302994537438168,16385380655943726870
202411182328,"2024-11-18 15:28:49.000000",170658,42802,170329,170658,24438,1175287,270890,8714474211837876704,5540005872896595590,6227960587137159271,14378940827524788707
202411190028,"2024-11-18 16:28:49.000000",170521,42802,170564,170521,24081,1179151,266907,13110422556311467412,2006424439306675130,10849657751907751143,10419209044182331765
202411190128,"2024-11-18 17:28:49.000000",170645,42802,169951,170645,24439,1180179,267993,10967178477472290674,5987175779715080916,4791515053551327513,9726621093022803553
202411190228,"2024-11-18 18:28:49.000000",170756,42802,171389,170756,24132,1185434,263245,12852234438901498335,7824160576914689883,9271325815422755773,8500528341742506241
202411190328,"2024-11-18 19:28:49.000000",170669,42802,171622,170669,24132,1184286,262097,17321116891544535407,6861791870250645891,10871125580316878086,7171004951563947192
202411190428,"2024-11-18 20:28:49.000000",170611,42802,170281,170611,23316,1183522,260134,17299902766229506594,9198176082768799042,15934713464042719881,16988536929955031669
202411190528,"2024-11-18 21:28:49.000000",170703,42802,170314,170703,22520,1186687,255982,10277208816376166266,3423253071243133264,11371931358697587948,4884413047873827864
202411190628,"2024-11-18 22:28:49.000000",170778,42802,171393,170778,22418,1189413,265939,3604083013026312434,9464174855289655046,775567631662748933,13440282552266388535
202411190728,"2024-11-18 23:28:49.000000",170781,42802,170806,170781,23493,1179956,286288,7462047478751510375,9514259096605231695,13961654853696902933,14537337033110480077
202411190828,"2024-11-19 00:28:49.000000",170897,42802,171567,170897,23751,1157148,274088,17803655834100354744,13634712795574816242,2131429579132400078,4881235575202460872
202411190928,"2024-11-19 01:28:49.000000",170655,42802,170950,170655,23916,1160864,266961,7137097002434609510,4348760426492203050,5916766595681338902,16648384153172493010
202411191028,"2024-11-19 02:28:49.000000",170629,42802,170149,170629,23606,1173296,258449,16100139471570330241,13849176066438338151,18362881277590156749,14079360806183836009
202411191128,"2024-11-19 03:28:49.000000",170701,42802,170167,170701,23558,1161886,266785,11753718089993116975,6385359035658016463,6498830243079287105,12513765528405247161
202411191228,"2024-11-19 04:28:49.000000",170620,42802,170413,170620,22917,1156310,265002,1419204106165231794,1857075123396779484,13687342710515298102,12244939902237092408
202411191328,"2024-11-19 05:28:49.000000",170676,42802,169736,170676,22834,1165996,264281,7027689709806742437,16066813679041787157,640880587743401061,13192427410030786627
202411191428,"2024-11-19 06:28:49.000000",170635,42802,170847,170635,22796,1165554,264725,5980114527029997399,1951721233652648553,14237440979407709897,8274881152326076915
202411191528,"2024-11-19 07:28:49.000000",170641,42802,171142,170641,23020,1159696,259114,3863082803405893260,6491397901335289026,10246240154460706813,6442161968891357195
202411191628,"2024-11-19 08:28:49.000000",170546,42802,170784,170546,23814,1152723,268318,9511064884158360819,6700670374665810537,16428138334360398014,16726107476596283628
202411191728,"2024-11-19 09:28:49.000000",170641,42802,170362,170641,23950,1166328,256100,8959618310079606636,4648292567734432394,11274833285908625586,14083212695930233506
202411191828,"2024-11-19 10:28:49.000000",170478,42802,170711,170478,23873,1156904,263749,17604749129464475918,2006999822375113702,3066444220627371998,9109375653381620006
202411191928,"2024-11-19 11:28:49.000000",170567,42802,170127,170567,24147,1163793,260943,8801373354138559691,13754763612714685775,3382334978763800065,9258566677335358583
202411192028,"2024-11-19 12:28:49.000000",170647,42802,170803,170647,23688,1169305,263007,14439199767030172628,2670535411150754160,5269526937263003777,6059915019978073503
202411192128,"2024-11-19 13:28:49.000000",170642,42802,170527,170642,24453,1179644,265851,13925923047129681643,8608795413333888297,17576744468520766642,8082756142686017046
202411192228,"2024-11-19 14:28:49.000000",170659,42802,170744,170659,24540,1181821,269237,17484428785558308418,988827122385401546,10243561987209271570,14262682702561292430
202411192328,"2024-11-19 15:28:49.000000",170644,42802,171108,170644,24209,1187544,264812,6515173433426709082,12678237975484899946,1363716220897595496,4377839033008011340
202411200028,"2024-11-19 16:28:49.000000",170689,42802,170277,170689,24232,1201883,259949,2368911873584397012,8841737788672529634,391427382610306090,6964587185350727622
202411200128,"2024-11-19 17:28:49.000000",170724,42802,170681,170724,24489,1186548,260917,7659514695053671119,6044548455348096343,6175830412351955842,16306675270755655280
202411200228,"2024-11-19 18:28:49.000000",170645,42802,170475,170645,24473,1176691,266156,9973438832464598179,15237363541042337527,8281340054455239249,14878245138111160647
202411200328,"2024-11-19 19:28:49.000000",170738,42801,170409,170738,24553,1182291,262882,1578477328332022623,12755096284296591373,11040990735332696140,17722222397612938144
202411200428,"2024-11-19 20:28:49.000000",170646,42802,170611,170646,23627,1180007,258534,14483777545910195738,15337284109353733314,5398965529511763313,826090122189258219
202411200528,"2024-11-19 21:28:49.000000",170571,42802,170318,170571,23644,1177463,260836,1199710169274255622,3328336867608367736,5650302519243272507,9095542684452422605
202411200628,"2024-11-19 22:28:49.000000",170664,42802,170274,170664,23607,1177303,272824,7446856492422431338,17667427992430455454,3574316209895172348,7876700805573225600
202411200728,"2024-11-19 23:28:49.000000",170692,42802,170784,170692,23973,1197512,285444,1957850186322846476,6398261341276768296,1544748907091574035,15895419220211357795
202411200828,"2024-11-20 00:28:49.000000",170672,42802,170472,170672,23779,1154462,263650,1272355816941095772,12255080479004716418,6977093849779089470,17251622921741432994
202411200928,"2024-11-20 01:28:49.000000",170588,42802,170450,170588,24055,1153171,268827,16780757253478852839,18040678573627707513,6609445103411710522,14427323863569130866
202411201028,"2024-11-20 02:28:49.000000",170627,42802,170939,170627,23983,1159539,265285,8560173891550464739,9715271744177757645,8728946671384527120,5734182800884586176
202411201128,"2024-11-20 03:28:49.000000",170669,42802,170718,170669,23898,1168856,260251,14944622378008801691,1858555675257799839,16441841519891987087,12493197314529319857
202411201228,"2024-11-20 04:28:49.000000",170579,42802,170825,170579,24219,1164519,266907,11277691736493907362,5704624704641216724,4219168819821533878,14795524387733252904
202411201328,"2024-11-20 05:28:49.000000",170672,42802,171323,170672,24218,1173692,261553,14959584510472722595,14586686506766797905,13969877251210476841,13802101611869036551
202411201428,"2024-11-20 06:28:49.000000",170721,42802,171815,170721,23820,1154475,259127,14219691493022448290,16417363174385484670,5177615801163684556,2475467246305181046
202411201528,"2024-11-20 07:28:49.000000",170599,42802,170589,170599,23818,1150140,263219,16891957619369131255,10108036217633610481,7678291939363066727,8807005796787048095
202411201628,"2024-11-20 08:28:49.000000",170509,42802,170310,170509,24108,1155741,262967,14424303701287997012,17883169553469596526,3676649011964595711,8224614215043250277
202411201728,"2024-11-20 09:28:49.000000",170577,42802,171186,170577,24268,1146525,264868,364922868480313230,9980737707028358018,6492108586774100580,15365217834602753260
202411202028,"2024-11-20 12:28:49.000000",170567,42802,170274,170567,24932,1169230,266410,7084073011862123027,15914506897208983111,13327173307832570268,6165275336854793446
202411202328,"2024-11-20 15:28:49.000000",170666,42802,169995,170666,24830,1191626,256251,15198225788049588642,2601862331471201534,2566871370626626110,16939769270053406122
202411210028,"2024-11-20 16:28:49.000000",170750,42802,171496,170750,24762,1193798,255189,6605821055596629541,6398017398265393169,13219875449607747422,13604315137592482862
202411210128,"2024-11-20 17:28:49.000000",170607,42802,170681,170607,24803,1194980,260659,14157404450366368853,11242704542382889979,7875389667021730764,18053353602632834722
202411210228,"2024-11-20 18:28:50.000000",170756,42802,170773,170756,24667,1190775,254432,5463641975980402698,5406639659850190906,9774300188169602794,3975455156396912264
202411210328,"2024-11-20 19:28:49.000000",170649,42801,170593,170649,24724,1183589,258344,6833281674693564320,17232830696581419046,1418700376705464615,18343151575886910557
202411210428,"2024-11-20 20:28:49.000000",170660,42802,170917,170660,24905,1180001,261079,6435843049498377696,11586080950278849694,16749849627198525113,8809575612450940333
202411210528,"2024-11-20 21:28:49.000000",170654,42802,170391,170654,22843,1184027,248504,1095152066466631094,9463321284842863342,16085759555874852396,14011749012417321186
202411210828,"2024-11-21 00:28:49.000000",170666,42802,170167,170666,22870,1162594,252680,14458542167849717817,8507750340985403607,11431317362897716765,16752507919385564619
202411210928,"2024-11-21 01:28:49.000000",170743,42802,171663,170743,23267,1164144,255201,10897039369905904502,7922602278983213198,7091020689719050502,4455835437824591264
202411211028,"2024-11-21 02:28:49.000000",170674,42802,170895,170674,22923,1155351,257492,17243688343009396828,15219639053417079038,1406796420860612801,10683564556311383891
202411211128,"2024-11-21 03:28:49.000000",170702,42802,170861,170702,22471,1167554,252271,8526154279123575151,17121294275084256811,596756416820858160,3178315851596440182
202411211228,"2024-11-21 04:28:49.000000",170676,42802,171441,170676,22161,1167319,254719,7577976559416279425,13595582940922567365,925255328574975129,12337691485351352161
202411211328,"2024-11-21 05:28:49.000000",170749,42802,170913,170749,22069,1163590,248985,13224630048177108069,1224139508058434353,12257720153674567788,15994686096354292390
202411211428,"2024-11-21 06:28:49.000000",170666,42802,170556,170666,22027,1161181,256804,5044249012831114040,4086859285936998592,15798078701615993064,16471733087760934914
202411211528,"2024-11-21 07:28:49.000000",170633,42802,170950,170633,22341,1161541,252787,12779760819779332949,11299696526689082869,843934473420182429,13198204757286486583
202411211628,"2024-11-21 08:28:49.000000",170596,42802,169842,170596,21982,1152897,251021,2564485984659834613,11676507189268025837,2351833101317895459,7097271708708212519
202411211728,"2024-11-21 09:28:49.000000",170536,42802,170781,170536,22703,1145055,252860,8616319391618428475,16606703263797793405,13383763382191546325,9996358872592696637
202411211828,"2024-11-21 10:28:49.000000",170478,42802,170968,170478,23701,1151096,264085,11896951381875645618,4131923208358529030,13488119227903589538,17412093210715218058
202411211928,"2024-11-21 11:28:49.000000",170540,42802,169827,170540,23865,1148167,265419,15698738925838248735,4825572876984266957,8868630685354355361,3135894226427196505
202411212028,"2024-11-21 12:28:49.000000",170601,42802,170402,170601,24729,1165181,264924,6167680130274406380,3479375657619249194,2661745011119108563,18156000472246410205
202411212128,"2024-11-21 13:28:49.000000",170723,42802,170384,170723,24825,1177654,260775,9985657615094545387,13614456592062508841,3207456928775702415,17163336447427774189
202411212228,"2024-11-21 14:28:49.000000",170745,42802,170946,170745,24782,1177102,259354,8666813230595980683,18401200544999747927,4214611473765278478,4185015551423507422
202411212328,"2024-11-21 15:28:49.000000",170656,42802,170391,170656,24850,1177159,264950,14968267704616657200,3893683743582884308,15632045051584618271,15371723012510008245
202411220028,"2024-11-21 16:28:49.000000",170693,42802,171101,170693,24649,1175843,263406,144296133728768209,14497005199624132345,7595758449339967080,18346286106669280252
202411220128,"2024-11-21 17:28:49.000000",170672,42802,170149,170672,24624,1187667,259345,14311706594998586689,876146770938125453,17563633486293770769,14792331898433782257
202411220228,"2024-11-21 18:28:49.000000",170689,42802,170362,170689,24860,1184096,263972,10059624386371268420,16317733303148492622,7721736086735356591,18193604324371289185
202411220328,"2024-11-21 19:28:49.000000",170628,42802,170553,170628,24705,1183406,260785,11238311960133576237,15452542338891741677,6452847967128048166,1478043066658869800
202411220428,"2024-11-21 20:28:49.000000",170732,42802,170497,170732,23081,1187604,251307,12716177318563574558,1500167515053046288,10999931804796894495,5262992582334757441
202411220528,"2024-11-21 21:28:49.000000",170638,42802,170204,170638,22265,1179468,253554,3730734262698434302,5835940794130279050,7611474613728146646,2295067199897412218
202411220628,"2024-11-21 22:28:49.000000",170869,42802,170648,170869,22157,1146367,282592,1055661226721443451,14658807544575378993,7895940211253854814,2364064477706262738
